State,District,Taluka,Facility Name,Facility Type,Latitude,longitude,Street,Landmark,Locality,Region Indicator,Operational Status,Ownership Authority
Telangana,Adilabad,Neradigonda,"SubCentre, Buggaram",SubCentre,19.2862689,78.443932,Main Road,Near Anganwadi Center,Buggaram B,Rural,Functional,State Government
Telangana,Adilabad,Neradigonda,"SubCentre, Gutpala",SubCentre,19.34435062,78.37685108,Main Road,Near Minigurukula Patashala,Guthpala,Rural,Functional,State Government
Telangana,Adilabad,Neradigonda,"SubCentre, Neradigonda",SubCentre,19.2999254,78.4055514,IB Road,Near Anganwadi Center,Neradigonda,Rural,Functional,Private - for profit
Telangana,Adilabad,Neradigonda,"SubCentre, Tarnam",SubCentre,19.3374355,78.4425108,Main Road,Near vetarnary Hospital,Tarnam k,Rural,Functional,State Government
Telangana,Adilabad,Neradigonda,"SubCentre, Tejapur",SubCentre,19.3244119,78.3877778,High School Road,NEAR ZPHS SCHOOL,Tejapur,Rural,Functional,State Government
Telangana,Adilabad,Neradigonda,"SubCentre, Waddur",SubCentre,19.8279605,78.4034188,Main Road,Near Hanuman Temple,wadoor,Rural,Functional,Private - for profit
Telangana,Adilabad,Neradigonda,"SubCentre, Wankidi",SubCentre,19.2061413,78.3813785,Rajura Road,Near vetarnary Hospital,wankidi,Rural,Functional,Private - not for profit
Telangana,Adilabad,Narnoor,"Primary Health Centre, Narnoor",Primary Health Centre,19.5009214,78.8510044,,Near Police Station,"Market area , Narnoor.",Rural,Functional,State Government
Telangana,Adilabad,Narnoor,"SubCentre, Gunjala",SubCentre,19.7946751,78.4211897,,"Main Road , Near Anganiwadi Center",Gunjala,Rural,Functional,Private - for profit
Telangana,Adilabad,Narnoor,"SubCentre, Kotapally",SubCentre,18.2591149,78.5858944,,Near Primary School,"Anganiwadi Center , Beside : Kothapally-H",Rural,Functional,State Government
Telangana,Adilabad,Narnoor,"SubCentre, Nagalkonda",SubCentre,19.47164992,78.90050411,,Near Primary School Urdu Medium,Nagalkonda,Rural,Functional,State Government
Telangana,Adilabad,Narnoor,"SubCentre, Narnoor",SubCentre,19.50094094,78.85106564,,Near Ayurvedi Hospita,"Main road ,  Narnoor",Rural,Functional,State Government
Telangana,Adilabad,Narnoor,"SubCentre, Tadihatnoor",SubCentre,19.4526322,78.82900715,,"Main Road, Anganiwadi Center (SC Wada)",Thadihatnoor,Rural,Functional,Private - for profit
Telangana,Adilabad,Inderavelly,KRK Colony (Basti Dawakhana),Urban health and wellness center (UHWC),19.64553,78.53576,"Ravindra Nagar Colony, Adilabad(U)",Adilabad(U),Adilabad(U),Urban,Functional,State Government
Telangana,Adilabad,Inderavelly,"Primary Health Centre, Indervelly",Primary Health Centre,19.4940711,78.6710756,,,NEAR GP,Rural,Functional,State Government
Telangana,Adilabad,Inderavelly,"Primary Health Centre, Pittabongaram",Primary Health Centre,19.27,78.58,"Patelroad, Pittabongaram","Patelroad, Pittabongaram","Patelroad, Pittabongaram",Rural,Functional,State Government
Telangana,Adilabad,Inderavelly,"SubCentr, Indervelly",SubCentre,19.491372,78.686528,,,INDERVELLY,Rural,Functional,Private - for profit
Telangana,Adilabad,Inderavelly,"SubCentre, Dasnapur",SubCentre,19.453162,78.628693,,,DASNAPUR,Rural,Functional,Private - for profit
Telangana,Adilabad,Inderavelly,"SubCentre, Dhanora B",SubCentre,19.514665,78.616982,Danora B main reoad,Danora B main reoad,Danora B main reoad,Rural,Functional,State Government
Telangana,Adilabad,Inderavelly,"SubCentre, Eshwarnagar",SubCentre,19.4795396,78.6806488,,,ESHWERNAGAR,Rural,Functional,State Government
Telangana,Adilabad,Inderavelly,"SubCentre, Heerapur",SubCentre,19.497749,78.660794,,,NEAR GP,Rural,Functional,State Government
Telangana,Adilabad,Inderavelly,"SubCentre, Keslapur",SubCentre,19.505597,78.646589,,,near temple,Rural,Functional,State Government
Telangana,Adilabad,Inderavelly,"SubCentre, Kondapur",SubCentre,19.435761,78.585778,,,kondapur,Rural,Functional,State Government
Telangana,Adilabad,Inderavelly,"SubCentre, Mutnoor",SubCentre,19.513364,78.629937,,,mutnoor,Rural,Functional,State Government
Telangana,Adilabad,Inderavelly,"SubCentre, Satwajiguda",SubCentre,19.2237035,79.7483995,,,satwajiguda,Rural,Functional,State Government
Telangana,Adilabad,Inderavelly,"SubCentre, Walgonda",SubCentre,19.431188,78.627277,,,walgonda,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Kothagudem,A power House basthi(basthi dawakhana),Urban health and wellness center (UHWC),17.625466,80.680268,"27 ward, dho number pasthi",burdidagadda railway track,old kothagudem,Urban,Functional,State Government
Telangana,Bhadradri Kothagudem,Bhadrachalam,"Area Hospital, Bhadrachalam",Sub-District Hospital,17.66635247,80.89152396,Kothapeta,Kunavaram Road,Bhadrachalam,Urban,Functional,State Government
Telangana,Bhadradri Kothagudem,Kothagudem,"Area Hospital, Koathagudem",Sub-District Hospital,17.55068597,80.62194318,Gajula Rajam Basthi,Near Bajan Mandir,Kothagudem,Urban,Functional,State Government
Telangana,Bhadradri Kothagudem,Manuguru,CHC Manuguru,Community Health Center,17.92939,80.8236,Manuguru,vagu mallaram near court,"vagu mallaram , manuguru",Urban,Functional,State Government
Telangana,Bhadradri Kothagudem,Burgampahad,"Community Health Center, Burgampadu",Community Health Center,17.64422651,80.86851597,Bustand Street,Near Govt School beside,Main centre,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Aswaraopeta,"Community Health Centre, Aswaraopeta",Community Health Center,17.2424844,81.12885118,Ring Road,Ring Road,Aswaraopeta,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Palvoncha,"Community Health Centre, Paloncha",Community Health Center,17.60724115,80.71970701,Mucipal Office Road,Opp. Police Quarter,Paloncha,Urban,Functional,State Government
Telangana,Bhadradri Kothagudem,Dummugudem,"Government Ayurvedic Dispensary, Arlagudem (Regular)",Ayurveda dispensary,17.8161992,80.9657257,Grampanchayath Road,Besie Subcenter Arlagudem,Arlagudem,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Aswapuram,"Government Ayurvedic Dispensary, Ashwapuram (Regular)",Ayurveda dispensary,17.8365915,80.8280361,Grampanchayath Road,Beside Mission Bhagiratha Water Tank,Ashwapuram,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Bhadrachalam,"Government Ayurvedic Dispensary, Bhadrachalam (Regular)",Ayurveda dispensary,17.6661678,80.8926373,Medical Colony Bhadrachalam,Area Hospital Bhadrachalam,Bhadrachalam,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Chunchupalli,"Government Ayurvedic Dispensary, Chunchupally (Regular)",Ayurveda dispensary,17.5396045,80.6182266,Babu Camp,Opp:Central Bank ATM,Chunchupally,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Palvoncha,"Government Ayurvedic Dispensary, Jagannadhapuram (NRHM)",Ayurveda dispensary,17.6059979,80.7470168,Main Road,PHC Jagannadhapuram,Jagannadhapuram,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Julurpadu,"Government Ayurvedic Dispensary, Julurupadu (NRHM)",Ayurveda dispensary,17.4090583,80.5030881,Papakol Road,PHC Julurupadu,Julurupadu,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Karakagudem,"Government Ayurvedic Dispensary, Karakagudem (Regular)",Ayurveda dispensary,18.0389311,80.5668598,Seetharampuram,Near MRO Office,Karakagudem,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Manuguru,"Government Ayurvedic Dispensary, Manuguru (NRHM)",Ayurveda dispensary,17.9504949,80.8184867,"Shivalingapuram, Manuguru",Near MPUPS Shivalingapuram,Manuguru,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Burgampahad,"Government Ayurvedic Dispensary, Morampalli Banjara (NRHM)",Ayurveda dispensary,17.6361789,80.8079963,Main Road,Opp:Shivalayam,Morampalli Banjara,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Dammapeta,"Government Ayurvedic Dispensary, Nagupally (Regular)",Ayurveda dispensary,17.281039,80.8787835,Main Road Nagupally,Beside Sub Center Nagupally,Nagupally,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Palvoncha,"Government Ayurvedic Dispensary, Palvancha (NRHM)",Ayurveda dispensary,17.6007663,80.7041138,Municipal Office Road,Opp: Municipal Office,Palvancha,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Chunchupalli,"Government Ayurvedic Dispensary, Penugadapa (NRHM)",Ayurveda dispensary,17.4652071,80.6700915,Main Road Penugadapa,Near Govt. School,Penugadapa,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Cherla,"Government Ayurvedic Dispensary, R.Kothagudem (Regular)",Ayurveda dispensary,18.0056141,80.8734624,Main Road,Opp:Temple,R.Kothagudem,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Yellandu,"Government Ayurvedic Dispensary, Rompaid (Regular)",Ayurveda dispensary,17.6381637,80.2984874,R&B Main Road Old Check Post,PHC Rompaid,Rompaid,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Sujathanagar,"Government Ayurvedic Dispensary, Sujathanagar (NRHM)",Ayurveda dispensary,17.484174,80.5681061,Singabupalem Road,Near Bhavani Jewellery,Sujathanagar,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Tekulapalli,"Government Ayurvedic Dispensary, Sulahanagar (NRHM)",Ayurveda dispensary,17.5604367,80.5005645,Mutyalampadu X Road,Behin Grampanchayath Office,Sulahanagar,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Aswaraopeta,"Government Homoeo Dispensary, Ashwaraopet (Regular)",Homoeopathy dispensary,17.2422593,81.1311037,Rajamandri Road,Beside ZPHS School,Ashwaraopet,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Bhadrachalam,"Government Homoeo Dispensary, Bhadrachalam (Regular)",Homoeopathy dispensary,17.6657146,80.8926822,Medical Colony,"In the Premises of Area Hospital, Bhadrachalam",Bhadrachalam,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Chandrugonda,"Government Homoeo Dispensary, Chandrugonda (NRHM)",Homoeopathy dispensary,17.3825571,80.6567974,Main Road Chandrugonda,Near Indian Oil Petrol Pump,Chandrugonda,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Cherla,"Government Homoeo Dispensary, Cherla (NRHM)",Homoeopathy dispensary,18.0917508,80.797351,Main Road,PHC Cherla,Cherla,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Dummugudem,"Government Homoeo Dispensary, Parnashala (NRHM)",Homoeopathy dispensary,17.9161715,80.9181585,Temple Road Chinnabandirevu,Shivalayam Road,Parnashala,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Pinapaka,"Government Homoeo Dispensary, Pinapaka (NRHM)",Homoeopathy dispensary,18.0252654,80.6928393,Ramalayam Street,ZPHS High School,Pinapaka Main Road,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Yellandu,"Government Homoeo Dispensary, Yellandu (Regular)",Homoeopathy dispensary,17.5857124,80.329385,Area Hospital,Opp: Kalanjali Theater,Yellandu,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Dummugudem,"Government Naturopathy Dispensary, Narasapuram (NRHM)",Yoga And Naturopathy dispensary,17.7759713,80.881949,Cherla Road,Near Panchayath Office,Narasapuram,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Aswaraopeta,"Government Unani Dispensary, Ashwaraopet (NRHM)",Unani  dispensary,17.3475662,81.1191252,"Chilakalagandi Mutyalamma Temple, Vinayakapuram",Near Shivalayam Temple,Ashwaraopet,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Bhadrachalam,"Government Unani Dispensary, Bhadrachalam (Regular)",Unani  dispensary,17.6662525,80.8923707,Doctors Colony,"Area Hospital, Bhadrachalam",Bhadrachalam,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Aswaraopeta,"Government Unani Dispensary, Gumadavelly (NRHM)",Unani  dispensary,17.4153166,81.1778988,Near Peddavagu Project,Near Peddavagu Project,Gumadavelly,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Pinapaka,"Government Unani Dispensary, Janampeta (NRHM)",Unani  dispensary,18.0989909,80.6885663,Bhupathiraopeta Road,Near Saibaba Temple,Janampeta,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Julurpadu,"Government Unani Dispensary, Papakol (Regular)",Unani  dispensary,17.4090583,80.5030881,Papakol Road,PHC Juluruphad,Julurupahad,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Laxmidevipalli,"Government Unani Dispensary, Regalla (NRHM)",Unani  dispensary,17.6187826,80.6332005,Gollagudem Road,Near Primary School,Regalla,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Cherla,"Primariy Health Centre, Charla",Primary Health Centre,18.08593048,80.83491325,FOREST OFFICE OPP,FOREST OFFICE STREET,,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Gundala,"Primary Health Centre, Allapalli",Primary Health Centre,17.8299145,80.4799273,Main Road,Near High School,Allapalli,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Aswaraopeta,"Primary Health Centre, Aswaraopeta",Primary Health Centre,17.2444836,81.1313111,Main Road,Chilakalagandi,Mutyalamma Temple,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Chandrugonda,"Primary Health Centre, Chandrugonda",Primary Health Centre,17.39241546,80.57330132,Kothagudem Road,Near Petrol Bunk,Main Road,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Dammapeta,"Primary Health Centre, Dammapeta",Primary Health Centre,17.2674254,81.0105872,"Mandalapalli, Dammapeta Road",Dammapeta Road,Dammapeta,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Chandrugonda,"Primary Health Centre, Erragunta",Primary Health Centre,17.1556203,80.771321,main road,Beside high School,,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Aswaraopeta,"Primary Health Centre, Gummadavalli",Primary Health Centre,17.4185199,81.1471836,Main Road,Pedavagu project,pedavagu project,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Gundala,"Primary Health Centre, Gundala",Primary Health Centre,17.9116758,80.3254886,POLICE LINE,Near Police Station,GUNDALA,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Pinapaka,"Primary Health Centre, Janampeta",Primary Health Centre,18.095689,80.6881213,,ZPSS SHCOOL,,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Julurpadu,"Primary Health Centre, Julurupadu",Primary Health Centre,17.4071061,80.50286,Papakollu Road,Near Veternary dispensary,Near Khammam Main Road,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Pinapaka,"Primary Health Centre, Karakagudem",Primary Health Centre,18.0383447,80.6049374,MAIN ROOD,,,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Mulkalapally,"Primary Health Centre, Mangapeta",Primary Health Centre,18.2483287,80.5188396,Main Road,MRO Office,Mangapeta,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Manuguru,"Primary HEalth Centre, Manuguru",Primary Health Centre,17.9312067,80.8266197,OLD CINIMA HALL,MAIN ROAD SHIVALINGAPURAM,SHIVALINGAPURAM,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Burgampahad,"Primary Health Centre, Morampallibanjara",Primary Health Centre,17.6332723,80.8114792,Bhadrachalam Main road,Near Sandy,SC Colony,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Dummugudem,"Primary Health Centre, Narsapuram",Primary Health Centre,17.3291312,80.7269854,NARSAPURAM,Main Road,NARSAPURAM,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Dammapeta,"Primary Health Centre, Patwarigudem",Primary Health Centre,17.3487003,80.9622388,"Near SC Colony, Patwari Gudem",Patwarigudem,Patwarigudem,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Kothagudem,"Primary Health Centre, Penagadapa",Primary Health Centre,17.45432628,80.64930439,Main Road,Near Govt School,Penagadapa,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Pinapaka,"Primary Health Centre, Pinapaka",Primary Health Centre,18.02334354,80.68861485,NEAR ZPSS SCHOOL,KARAKAGUDEM ROAD,,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Kothagudem,"Primary Health Centre, Regalla",Primary Health Centre,17.6227441,80.6347728,Bangaruchelaka Road,Regalla High School,Regalla,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Cherla,"Primary Health Centre, Satyanarayanapuram",Primary Health Centre,18.0171698,80.8668369,MARKET  OFFICE ROAD,,,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Kothagudem,"Primary Health Centre, Sujatha Nagar",Primary Health Centre,17.4847791,80.5727702,Main Road,,,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Tekulapalli,"Primary Health Centre, Sulahanagar",Primary Health Centre,17.59922,80.34267,MAIN ROAD MUTYALAMPADU,MUTYALAMPADU STAGE,MUTYALAMPADU,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Kothagudem,"SubCentre, 7 incline",SubCentre,17.47991159,80.67110538,Near Balaji Kirana,,7-In Cline,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Chandrugonda,"SubCentre, Abbugudem",SubCentre,17.3754485,80.7158977,beside saibaba temple,,,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Gundala,"SubCentre, Allapalli",SubCentre,17.8299145,80.4799273,Main Road,Allapalli,Allapalli,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Kothagudem,"SubCentre, Ambedkar Nagar",SubCentre,17.1876111,80.4003087,,MAIN ROAD,sujathanagar,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Kothagudem,"SubCentre, Anandkhani",SubCentre,17.50577979,80.64606428,,Opposite Check Post,Anandhakhani,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Aswaraopeta,"SubCentre, Anantharam",SubCentre,17.1676076,80.2502535,ANANTHARAM,NEAR WATER TANK,ANANTHARAM,Rural,Functional,Private - for profit
Telangana,Bhadradri Kothagudem,Pinapaka,"SubCentre, Anantharam",SubCentre,17.1676076,80.2502535,MAIN ROAD,AW CENTER,ANNATHARAM,Rural,Functional,Private - for profit
Telangana,Bhadradri Kothagudem,Julurpadu,"SubCentre, Anantharam",SubCentre,17.1676076,80.2502535,main road,,,Rural,Functional,State Government
Telangana,Bhadradri Kothagudem,Burgampahad,"SubCentre, Anjanapuram",SubCentre,17.62864428,80.79268456,Suryam bajar,Near Hanuman temple,AWC3 (aya house),Rural,Functional,Private - for profit
Telangana,Bhadradri Kothagudem,Dammapeta,"SubCentre, Ankampalem",SubCentre,17.38651809,80.96110582,"Beside GP Office, Ankamapelm",Ankampalem,,Rural,Functional,State Government
